,Unnamed: 0,raceid,date,crewtype,racetype,file,number,teams,racename,distance,team,time,minutes,seconds,time_in_secs,race,idlag1,idlag2,idlag3,idlag4,idlag5,date_lag_1,racetype_lag_1,time_in_secs_lag_1,teams_lag_1,racename_lag_1,date_lag_2,racetype_lag_2,time_in_secs_lag_2,teams_lag_2,racename_lag_2,date_lag_3,racetype_lag_3,time_in_secs_lag_3,teams_lag_3,racename_lag_3,date_lag_4,racetype_lag_4,time_in_secs_lag_4,teams_lag_4,racename_lag_4,date_lag_5,racetype_lag_5,time_in_secs_lag_5,teams_lag_5,racename_lag_5,race_year,race_year_lag1,race_year_lag2,race_year_lag3,race_year_lag4,average_time,race_year_lag1.1,average_time_lag2,race_year_lag2.1,average_time_lag3,race_year_lag3.1,average_time_lag4,race_year_lag4.1,teams_in_race,days_off,race_month,average_time_lag1,mean_race_time_lag_1,median_race_time_lag_1,upto_date_lag_1,mean_race_time_lag_2,median_race_time_lag_2,upto_date_lag_2,mean_race_time_lag_3,median_race_time_lag_3,upto_date_lag_3,mean_race_time_lag_4,median_race_time_lag_4,upto_date_lag_4,mean_race_time_lag_5,median_race_time_lag_5,upto_date_lag_5
25,593,9737,2017-04-09,MHV,Final,RowData2017.csv,6,"['TEMP#', 'MERC', 'BUCK', 'UNC', 'RUTG', 'TRIN']",The Knecht Cup,2000.0,TRIN,06:16.4,6,16.4,376.4,9737,9733,9720,8900,8706,7217,2017-04-09,Heat,377.6,"['STJO', 'MRST', 'URI', 'RUTG', 'MERC', 'TRIN', 'JAX']",The Knecht Cup,2017-04-08,Heat,379.0,"['ARMY', 'TRIN', 'URI', 'RUTG', 'BC', 'GMAS']",The Knecht Cup - Heats,2016-04-23,Final,358.4,"['HC', 'WESL', 'TRIN']",Holy Cross vs. Trinity,2016-04-16,Final,365.2,"['WPI', 'TRIN', 'ITHA', 'WASC', 'COLB', 'UNH']",Worcester Racing,2015-04-18,Final,371.3,"['TRIN', 'UNH', 'WPI', 'ITHA']",Worcester Racing,2017,2016,2015,2014,2013,361.8,2016,372.9,2015,368.52,2014,346.76666666666665,2013,6,0,4,361.8,375.5286196707474,371.7,2017-04-09,375.8224258289706,371.7,2017-04-08,373.61971411554515,369.9,2016-04-23,373.6779889638261,369.9,2016-04-16,374.33427495291966,371.4,2015-04-18
26,642,9852,2017-04-15,MHV,Final,RowData2017.csv,3,"['MIT', 'WPI', 'WILL', 'ROCH']",Donahue Cup,2000.0,WILL,06:37.7,6,37.7,397.7,9852,8897,8707,8474,7379,7203,2016-04-23,Final,386.4,"['GW', 'GEOR', 'WILL', 'RUTG']",Rutgers University vs. Georgetown,2016-04-16,Final,384.9,"['WILL', 'WESL']",Little Three Regatta,2016-04-09,Final,355.3,"['MIT', 'WILL', 'WPI', 'ROCH']",Lake Quinsigamond Racing,2015-04-25,Final,368.6,"['HC', 'HOBR', 'WILL', 'BUCK']",Worcester Racing,2015-04-18,Final,367.3,"['WILL', 'WESL']",Williams College vs. Wesleyan,2017,2016,2015,2014,2013,375.5333333333333,2016,306.54,2015,362.5,2014,364.25,2013,4,357,4,375.5333333333333,373.61971411554515,369.9,2016-04-23,373.6779889638261,369.9,2016-04-16,373.4618654822336,370.0,2016-04-09,374.4947879858664,371.7,2015-04-25,374.33427495291966,371.4,2015-04-18
27,592,9733,2017-04-09,MHV,Heat,RowData2017.csv,6,"['STJO', 'MRST', 'URI', 'RUTG', 'MERC', 'TRIN', 'JAX']",The Knecht Cup,2000.0,TRIN,06:17.6,6,17.6,377.6,9733,9720,8900,8706,7217,7205,2017-04-08,Heat,379.0,"['ARMY', 'TRIN', 'URI', 'RUTG', 'BC', 'GMAS']",The Knecht Cup - Heats,2016-04-23,Final,358.4,"['HC', 'WESL', 'TRIN']",Holy Cross vs. Trinity,2016-04-16,Final,365.2,"['WPI', 'TRIN', 'ITHA', 'WASC', 'COLB', 'UNH']",Worcester Racing,2015-04-18,Final,371.3,"['TRIN', 'UNH', 'WPI', 'ITHA']",Worcester Racing,2015-04-18,Heat,374.5,"['TRIN', 'WPI', 'WASC', 'CSTG']",Worcester Racing,2017,2016,2015,2014,2013,361.8,2016,372.9,2015,368.52,2014,346.76666666666665,2013,7,1,4,361.8,375.8224258289706,371.7,2017-04-08,373.61971411554515,369.9,2016-04-23,373.6779889638261,369.9,2016-04-16,374.33427495291966,371.4,2015-04-18,374.33427495291966,371.4,2015-04-18
28,440,9587,2017-04-01,MHV,Final,RowData2017.csv,1,"['PUGS', 'LECL']",Husky Open,2000.0,PUGS,06:27.7,6,27.7,387.7,9587,8929,8478,8119,7282,7005,2016-04-24,Final,388.2,"['PUGS', 'WWAS', 'LECL']",Cascade Cup Regatta,2016-04-09,Final,379.3,"['PUGS', 'LECL']",Logger Invitational,2016-03-26,Final,388.8,"['GONZ', 'PUGS']",Gonzaga vs. University of Puget Sound,2015-04-19,Final,390.0,"['WWAS', 'PUGS', 'LECL']",Cascades Cup,2015-04-11,Final,384.5,"['LECL', 'PUGS']",Logger Invitational,2017,2016,2015,2014,2013,385.4333333333333,2016,387.25,2015,405.2,2014,422.5,2013,2,342,4,385.4333333333333,374.0589072282301,370.3,2016-04-24,373.4618654822336,370.0,2016-04-09,372.64518970189715,369.55,2016-03-26,374.2286359530269,371.4,2015-04-19,373.7781746031752,371.35,2015-04-11
29,146,9587,2017-04-01,MHV,Final,RowData2017.csv,2,"['PUGS', 'LECL']",Husky Open,2000.0,LECL,06:29.8,6,29.8,389.8,9587,9437,8929,8478,7282,7005,2017-03-18,Final,394.4,"['LECL', 'ORGN']",Hagg Lake Invitational Regatta,2016-04-24,Final,401.4,"['PUGS', 'WWAS', 'LECL']",Cascade Cup Regatta,2016-04-09,Final,392.0,"['PUGS', 'LECL']",Logger Invitational,2015-04-19,Final,398.0,"['WWAS', 'PUGS', 'LECL']",Cascades Cup,2015-04-11,Final,383.9,"['LECL', 'PUGS']",Logger Invitational,2017,2016,2015,2014,2013,396.7,2016,392.26666666666665,2015,433.3,2014,456.6,2013,2,14,4,396.7,373.8543689320391,370.3,2017-03-18,374.0589072282301,370.3,2016-04-24,373.4618654822336,370.0,2016-04-09,374.2286359530269,371.4,2015-04-19,373.7781746031752,371.35,2015-04-11
30,521,9624,2017-04-02,MHV,Final,RowData2017.csv,1,"['RIT', 'MERC']",Mercyhurst University vs. RIT,2000.0,RIT,06:23.2,6,23.2,383.2,9624,9623,8901,8479,8275,6999,2017-04-02,Final,383.2,"['RIT', 'MERC']",Mercyhurst University vs. RIT,2016-04-23,Final,408.6,"['HOBR', 'RIT', 'SKID', 'STLA', 'ROCH', 'UNIO', 'STJF']",Liberty League Championship,2016-04-09,Final,391.7,"['RIT', 'HAML']",Hamilton College vs. RIT,2016-04-02,Final,420.1,"['ITHA', 'RIT', 'ROCH']",Ithaca College vs. U of Rochester & RIT,2015-04-11,Final,436.8,"['HAML', 'RIT']",Hamilton College vs. RIT,2017,2016,2015,2014,2013,406.8,2016,436.8,2015,380.8,2014,410.9,2013,2,0,4,406.8,375.26017025089635,371.55,2017-04-02,373.61971411554515,369.9,2016-04-23,373.4618654822336,370.0,2016-04-09,373.11722772277244,369.9,2016-04-02,373.7781746031752,371.35,2015-04-11
31,634,9838,2017-04-15,MHV,Final,RowData2017.csv,2,"['ITHA', 'STLA']",Ithaca College vs. Skidmore and St. Lawr,2000.0,STLA,06:33.9,6,33.9,393.9,9838,8901,8472,7280,7234,7006,2016-04-23,Final,417.3,"['HOBR', 'RIT', 'SKID', 'STLA', 'ROCH', 'UNIO', 'STJF']",Liberty League Championship,2016-04-09,Final,409.9,"['ITHA', 'STLA', 'SKID']",Cayuga Racing,2015-04-19,Final,385.1,"['STLA', 'UNIO']",St. Lawrence University vs. Union College,2015-04-18,Final,413.2,"['HAML', 'STLA']",Hamilton College vs. St. Lawrence University,2015-04-11,Final,404.3,"['ITHA', 'STLA', 'SKID']",Ithaca College/Skidmore/St. Lawrence,2017,2016,2015,2014,2013,413.6,2016,400.8666666666666,2015,377.15,2014,407.3,2013,2,357,4,413.6,373.61971411554515,369.9,2016-04-23,373.4618654822336,370.0,2016-04-09,374.2286359530269,371.4,2015-04-19,374.33427495291966,371.4,2015-04-18,373.7781746031752,371.35,2015-04-11
32,530,9627,2017-04-02,MHV,Final,RowData2017.csv,4,"['UMAS', 'URI', 'CONN', 'UVM', 'UNH', 'MALW']",Patriot Cup,2000.0,UVM,05:54.4,5,54.4,354.4,9627,8878,8473,7281,7080,7008,2016-04-23,Final,386.6,"['COLB', 'UNH', 'UVM']",Colby College vs. UNH,2016-04-09,Final,404.6,"['MIDD', 'UVM']",Vermont Cup,2015-04-19,Final,370.8,"['WPI', 'WASC', 'TUFT', 'UVM', 'SKID', 'AMHR', 'CLRK']",Worcester Racing,2015-04-12,Final,392.3,"['UVM', 'CLRK', 'MALW']",Worcester Racing ,2015-04-11,Final,449.9,"['MIDD', 'UVM']",The Vermont Cup,2017,2016,2015,2014,2013,395.6,2016,404.33333333333326,2015,367.0,2014,287.3,2013,6,344,4,395.6,373.61971411554515,369.9,2016-04-23,373.4618654822336,370.0,2016-04-09,374.2286359530269,371.4,2015-04-19,374.1024832855785,371.3,2015-04-12,373.7781746031752,371.35,2015-04-11
33,105,9416,2017-03-17,MHV,Final,RowData2017.csv,5,"['MINN', 'MARI', 'GENS', 'UNH', 'ITHA', 'MALW']",Lake Lanier Spring Training Scrimmage,2000.0,ITHA,06:27.1,6,27.1,387.1,9416,9195,9170,9161,8902,8706,2016-05-14,Heat,363.0,"['FLTC', 'TEMP', 'PURD', 'UNC', 'ITHA', 'MALW']",Dad Vail Regatta,2016-05-13,Heat,382.2,"['ITHA', 'MRST', 'DEPA', 'GMAS', 'PSU', 'VASS']",Dad Vail Regatta,2016-05-13,Heat,374.2,"['FLTC', 'STJO', 'ITHA', 'GENS', 'JCAR']",Dad Vail Regatta,2016-04-23,Final,392.3,"['ITHA', 'MRST']",Ithaca/Marist/Colgate/Hamilton,2016-04-16,Final,365.5,"['WPI', 'TRIN', 'ITHA', 'WASC', 'COLB', 'UNH']",Worcester Racing,2017,2016,2015,2014,2013,388.04444444444437,2016,382.5,2015,361.06,2014,375.48,2013,6,307,3,388.04444444444437,374.314161692892,370.6,2016-05-14,374.009921962096,370.2,2016-05-13,374.009921962096,370.2,2016-05-13,373.61971411554515,369.9,2016-04-23,373.6779889638261,369.9,2016-04-16
34,611,9861,2017-04-15,MHV,Final,RowData2017.csv,1,"['VASS', 'ALBY']","Vassar College vs. Sarah Lawrence Women,",2000.0,VASS,06:31.0,6,31.0,391.0,9861,9729,9170,9164,8890,8703,2017-04-09,Final,461.0,"['UNIO', 'VASS']",Union College vs. Vassar College,2016-05-13,Heat,423.8,"['ITHA', 'MRST', 'DEPA', 'GMAS', 'PSU', 'VASS']",Dad Vail Regatta,2016-05-13,Heat,409.2,"['MICH', 'CINC', 'MARI', 'FLA', 'VASS']",Dad Vail Regatta,2016-04-23,Heat,404.2,"['FAIR', 'NYM', 'IONA', 'RPI', 'VASS']",Metropolitan Intercollegiate Rowing Association,2016-04-16,Final,431.6,"['SKID', 'ALBY', 'VASS']",Albany vs. Skidmore & Vassar,2017,2016,2015,2014,2013,417.2,2016,387.0,2015,416.15,2014,415.7,2013,2,6,4,417.2,375.5286196707474,371.7,2017-04-09,374.009921962096,370.2,2016-05-13,374.009921962096,370.2,2016-05-13,373.61971411554515,369.9,2016-04-23,373.6779889638261,369.9,2016-04-16
35,1399,10737,2018-04-21,MHV,Final,RowData2018.csv,2,"['RPI', 'ALBY']",RPI vs. Albany and SCCC,2000.0,ALBY,09:09.0,9,9.0,549.0,10737,9915,9861,8895,8880,8703,2017-04-22,Final,415.0,"['SKID', 'RPI', 'VASS', 'ALBY']","Albany vs. Skidmore, Vassar, and RPI",2017-04-15,Final,426.0,"['VASS', 'ALBY']","Vassar College vs. Sarah Lawrence Women,",2016-04-23,Heat,387.1,"['ALBY', 'GENS', 'BING', 'STEV']",Metropolitan Intercollegiate Rowing Association,2016-04-23,Final,430.2,"['FAIR', 'NYM', 'GENS', 'BING', 'IONA', 'ALBY']",Metropolitan Intercollegiate Rowing Association,2016-04-16,Final,410.0,"['SKID', 'ALBY', 'VASS']",Albany vs. Skidmore & Vassar,2018,2017,2016,2015,2014,420.5,2017,409.10000000000014,2016,444.33333333333326,2015,433.25,2014,2,364,4,420.5,375.99891304347886,372.2,2017-04-22,375.7254306808866,371.85,2017-04-15,373.61971411554515,369.9,2016-04-23,373.61971411554515,369.9,2016-04-23,373.6779889638261,369.9,2016-04-16
36,649,9853,2017-04-15,MHV,Final,RowData2017.csv,2,"['NAVY', 'SYRA', 'CORN']",Goes Trophy and Stagg Cup,2000.0,SYRA,05:37.1,5,37.1,337.1,9853,9246,9238,8931,8850,8659,2016-05-16,Final,348.0,"['NORT', 'COLU', 'PENN', 'SYRA', 'DART', 'WISC']",Eastern Sprints,2016-05-16,Heat,355.9,"['PRIN', 'BU', 'SYRA', 'PENN', 'GW', 'HC']",Eastern Sprints,2016-04-24,Final,340.0,"['SYRA', 'DART']",Packard Cup,2016-04-23,Final,369.4,"['BU', 'SYRA', 'COLU']",Columbia vs. Boston and Syracuse,2016-04-16,Final,348.2,"['CORN', 'SYRA', 'NAVY']",Goes Trophy,2017,2016,2015,2014,2013,350.7,2016,356.2600000000001,2015,371.1333333333334,2014,360.57499999999993,2013,3,334,4,350.7,374.1232694355697,370.4,2016-05-16,374.1232694355697,370.4,2016-05-16,374.0589072282301,370.3,2016-04-24,373.61971411554515,369.9,2016-04-23,373.6779889638261,369.9,2016-04-16
37,269,9695,2017-04-08,MHV,Final,RowData2017.csv,1,"['GEOR', 'HOBR']",George Washington Invitational,2000.0,GEOR,05:15.8,5,15.8,315.8,9695,9498,9248,9245,8897,8684,2017-03-25,Final,364.3,"['PRIN', 'GEOR']",Annual Scrimmage,2016-05-16,Heat,364.4,"['HARV', 'BRWN', 'DART', 'WISC', 'MIT', 'GEOR']",Eastern Sprints,2016-05-16,Final,355.5,"['NAVY', 'GW', 'HC', 'GEOR', 'MIT', 'RUTG']",Eastern Sprints,2016-04-23,Final,379.8,"['GW', 'GEOR', 'WILL', 'RUTG']",Rutgers University vs. Georgetown,2016-04-16,Final,377.1,"['GEOR', 'HC']",Healy Cup,2017,2016,2015,2014,2013,365.2285714285714,2016,353.84,2015,364.5,2014,354.98,2013,2,14,4,365.2285714285714,374.167536782155,370.8,2017-03-25,374.1232694355697,370.4,2016-05-16,374.1232694355697,370.4,2016-05-16,373.61971411554515,369.9,2016-04-23,373.6779889638261,369.9,2016-04-16
38,302,9505,2017-03-25,MHV,Heat,RowData2017.csv,2,"['UVA', 'HC', 'URI', 'VILN', 'LAFA']",35th Murphy Cup,2000.0,HC,05:54.5,5,54.5,354.5,9505,9499,9245,9238,8900,8684,2017-03-25,Final,351.4,"['STJO', 'UVA', 'HC', 'DREX', 'TEMP', 'BATE']",35th Murphy Cup,2016-05-16,Final,353.9,"['NAVY', 'GW', 'HC', 'GEOR', 'MIT', 'RUTG']",Eastern Sprints,2016-05-16,Heat,372.0,"['PRIN', 'BU', 'SYRA', 'PENN', 'GW', 'HC']",Eastern Sprints,2016-04-23,Final,346.0,"['HC', 'WESL', 'TRIN']",Holy Cross vs. Trinity,2016-04-16,Final,377.2,"['GEOR', 'HC']",Healy Cup,2017,2016,2015,2014,2013,360.91428571428565,2016,350.95454545454544,2015,362.9666666666667,2014,360.475,2013,5,0,3,360.91428571428565,374.167536782155,370.8,2017-03-25,374.1232694355697,370.4,2016-05-16,374.1232694355697,370.4,2016-05-16,373.61971411554515,369.9,2016-04-23,373.6779889638261,369.9,2016-04-16
39,370,9620,2017-04-02,MHV,Final,RowData2017.csv,2,"['CAL', 'YALE', 'STAN', 'UVIC', 'UCSB', 'MICH']",San Diego Crew Classic,2000.0,YALE,05:39.0,5,39.0,339.0,9620,9514,9236,9234,8892,8712,2017-03-25,Final,333.9,"['YALE', 'BRWN']",Albert Cup,2016-05-16,Final,337.5,"['YALE', 'PRIN', 'BRWN', 'HARV', 'CORN', 'BU']",Eastern Sprints,2016-05-16,Heat,343.5,"['YALE', 'CORN', 'NORT', 'COLU', 'NAVY', 'RUTG']",Eastern Sprints,2016-04-23,Final,320.8,"['YALE', 'PRIN', 'CORN']",Carnegie Cup,2016-04-16,Final,326.9,"['YALE', 'PENN', 'COLU']",Blackwell Cup,2017,2016,2015,2014,2013,336.5833333333333,2016,340.46666666666664,2015,360.9,2014,331.75,2013,6,8,4,336.5833333333333,374.167536782155,370.8,2017-03-25,374.1232694355697,370.4,2016-05-16,374.1232694355697,370.4,2016-05-16,373.61971411554515,369.9,2016-04-23,373.6779889638261,369.9,2016-04-16
40,257,9498,2017-03-25,MHV,Final,RowData2017.csv,1,"['PRIN', 'GEOR']",Annual Scrimmage,2000.0,PRIN,05:49.7,5,49.7,349.7,9498,9238,9236,9035,8892,8705,2016-05-16,Heat,348.3,"['PRIN', 'BU', 'SYRA', 'PENN', 'GW', 'HC']",Eastern Sprints,2016-05-16,Final,339.8,"['YALE', 'PRIN', 'BRWN', 'HARV', 'CORN', 'BU']",Eastern Sprints,2016-04-30,Final,348.4,"['PRIN', 'BRWN']",Content Cup,2016-04-23,Final,322.9,"['YALE', 'PRIN', 'CORN']",Carnegie Cup,2016-04-16,Final,341.8,"['PRIN', 'HARV', 'MIT']",Compton Cup[,2017,2016,2015,2014,2013,343.8875000000001,2016,350.50909090909096,2015,364.45,2014,350.8,2013,2,313,3,343.8875000000001,374.1232694355697,370.4,2016-05-16,374.1232694355697,370.4,2016-05-16,374.1495765104462,370.3,2016-04-30,373.61971411554515,369.9,2016-04-23,373.6779889638261,369.9,2016-04-16
41,379,9514,2017-03-25,MHV,Final,RowData2017.csv,2,"['YALE', 'BRWN']",Albert Cup,2000.0,BRWN,05:40.5,5,40.5,340.5,9514,9248,9236,9035,8851,8662,2016-05-16,Heat,345.1,"['HARV', 'BRWN', 'DART', 'WISC', 'MIT', 'GEOR']",Eastern Sprints,2016-05-16,Final,340.6,"['YALE', 'PRIN', 'BRWN', 'HARV', 'CORN', 'BU']",Eastern Sprints,2016-04-30,Final,352.7,"['PRIN', 'BRWN']",Content Cup,2016-04-23,Final,323.9,"['BRWN', 'DART']",Atalanta Cup,2016-04-16,Final,343.4,"['BRWN', 'NORT']",Dreissigacker cup,2017,2016,2015,2014,2013,341.05,2016,341.9909090909091,2015,333.5499999999999,2014,333.28333333333336,2013,2,313,3,341.05,374.1232694355697,370.4,2016-05-16,374.1232694355697,370.4,2016-05-16,374.1495765104462,370.3,2016-04-30,373.61971411554515,369.9,2016-04-23,373.6779889638261,369.9,2016-04-16
42,447,9592,2017-04-01,MHV,Final,RowData2017.csv,1,"['PENN', 'DREX']",Drexel University vs. University of Penn,2000.0,PENN,06:04.8,6,4.8,364.8,9592,9246,9238,9031,8903,8712,2016-05-16,Final,347.1,"['NORT', 'COLU', 'PENN', 'SYRA', 'DART', 'WISC']",Eastern Sprints,2016-05-16,Heat,358.7,"['PRIN', 'BU', 'SYRA', 'PENN', 'GW', 'HC']",Eastern Sprints,2016-04-30,Final,351.3,"['CORN', 'DART', 'PENN']",Madeira and Wray Cups,2016-04-23,Final,355.0,"['HARV', 'PENN', 'NAVY']",Adams Cup and Clothier Points Trophy,2016-04-16,Final,343.4,"['YALE', 'PENN', 'COLU']",Blackwell Cup,2017,2016,2015,2014,2013,353.3285714285714,2016,350.83333333333326,2015,342.6333333333334,2014,348.3777777777778,2013,2,320,4,353.3285714285714,374.1232694355697,370.4,2016-05-16,374.1232694355697,370.4,2016-05-16,374.1495765104462,370.3,2016-04-30,373.61971411554515,369.9,2016-04-23,373.6779889638261,369.9,2016-04-16
43,486,9619,2017-04-02,MHV,Final,RowData2017.csv,1,"['BU', 'BRWN']",Michalson Cup,2000.0,BU,06:02.7,6,2.7,362.7,9619,9238,9236,9030,8850,8661,2016-05-16,Heat,349.9,"['PRIN', 'BU', 'SYRA', 'PENN', 'GW', 'HC']",Eastern Sprints,2016-05-16,Final,347.4,"['YALE', 'PRIN', 'BRWN', 'HARV', 'CORN', 'BU']",Eastern Sprints,2016-04-30,Final,371.0,"['BU', 'WISC']",Cochrane & Jablonic Cup,2016-04-23,Final,366.8,"['BU', 'SYRA', 'COLU']",Columbia vs. Boston and Syracuse,2016-04-16,Final,327.2,"['BU', 'DART', 'RUTG']",Bill Cup,2017,2016,2015,2014,2013,351.8571428571428,2016,352.29,2015,375.75,2014,353.93999999999994,2013,2,321,4,351.8571428571428,374.1232694355697,370.4,2016-05-16,374.1232694355697,370.4,2016-05-16,374.1495765104462,370.3,2016-04-30,373.61971411554515,369.9,2016-04-23,373.6779889638261,369.9,2016-04-16
44,560,9700,2017-04-08,MHV,Final,RowData2017.csv,1,"['HARV', 'BRWN']",Stein Cup,2000.0,HARV,06:32.0,6,32.0,392.0,9700,9248,9236,9034,8903,8705,2016-05-16,Heat,344.3,"['HARV', 'BRWN', 'DART', 'WISC', 'MIT', 'GEOR']",Eastern Sprints,2016-05-16,Final,342.5,"['YALE', 'PRIN', 'BRWN', 'HARV', 'CORN', 'BU']",Eastern Sprints,2016-04-30,Final,363.7,"['HARV', 'NORT']",Charlie Smith Cup,2016-04-23,Final,354.5,"['HARV', 'PENN', 'NAVY']",Adams Cup and Clothier Points Trophy,2016-04-16,Final,343.3,"['PRIN', 'HARV', 'MIT']",Compton Cup[,2017,2016,2015,2014,2013,346.5428571428572,2016,351.0555555555555,2015,351.75,2014,352.74,2013,2,327,4,346.5428571428572,374.1232694355697,370.4,2016-05-16,374.1232694355697,370.4,2016-05-16,374.1495765104462,370.3,2016-04-30,373.61971411554515,369.9,2016-04-23,373.6779889638261,369.9,2016-04-16
45,657,9853,2017-04-15,MHV,Final,RowData2017.csv,3,"['NAVY', 'SYRA', 'CORN']",Goes Trophy and Stagg Cup,2000.0,CORN,05:40.7,5,40.7,340.7,9853,9236,9234,9031,8892,8659,2016-05-16,Final,343.7,"['YALE', 'PRIN', 'BRWN', 'HARV', 'CORN', 'BU']",Eastern Sprints,2016-05-16,Heat,345.6,"['YALE', 'CORN', 'NORT', 'COLU', 'NAVY', 'RUTG']",Eastern Sprints,2016-04-30,Final,337.7,"['CORN', 'DART', 'PENN']",Madeira and Wray Cups,2016-04-23,Final,325.7,"['YALE', 'PRIN', 'CORN']",Carnegie Cup,2016-04-16,Final,346.0,"['CORN', 'SYRA', 'NAVY']",Goes Trophy,2017,2016,2015,2014,2013,345.6749999999999,2016,347.3777777777778,2015,365.2,2014,356.0428571428572,2013,3,334,4,345.6749999999999,374.1232694355697,370.4,2016-05-16,374.1232694355697,370.4,2016-05-16,374.1495765104462,370.3,2016-04-30,373.61971411554515,369.9,2016-04-23,373.6779889638261,369.9,2016-04-16
46,198,9493,2017-03-25,MHV,Final,RowData2017.csv,1,"['COLU', 'RUTG']",Collins Cup,2000.0,COLU,05:55.0,5,55.0,355.0,9493,9246,9234,9091,8850,8712,2016-05-16,Final,345.6,"['NORT', 'COLU', 'PENN', 'SYRA', 'DART', 'WISC']",Eastern Sprints,2016-05-16,Heat,351.4,"['YALE', 'CORN', 'NORT', 'COLU', 'NAVY', 'RUTG']",Eastern Sprints,2016-05-01,Final,364.8,"['COLU', 'NAVY', 'GW', 'HOBR']",Stevenson Trophy,2016-04-23,Final,384.0,"['BU', 'SYRA', 'COLU']",Columbia vs. Boston and Syracuse,2016-04-16,Final,345.1,"['YALE', 'PENN', 'COLU']",Blackwell Cup,2017,2016,2015,2014,2013,364.0125,2016,353.8272727272727,2015,355.4000000000001,2014,354.2125000000001,2013,2,313,3,364.0125,374.1232694355697,370.4,2016-05-16,374.1232694355697,370.4,2016-05-16,374.0323628219486,370.25,2016-05-01,373.61971411554515,369.9,2016-04-23,373.6779889638261,369.9,2016-04-16
47,458,9593,2017-04-01,MHV,Final,RowData2017.csv,2,"['PRIN', 'NAVY']",Navy-Princeton Cup,2000.0,NAVY,06:27.7,6,27.7,387.7,9593,9245,9234,9091,8903,8659,2016-05-16,Final,344.8,"['NAVY', 'GW', 'HC', 'GEOR', 'MIT', 'RUTG']",Eastern Sprints,2016-05-16,Heat,353.4,"['YALE', 'CORN', 'NORT', 'COLU', 'NAVY', 'RUTG']",Eastern Sprints,2016-05-01,Final,365.8,"['COLU', 'NAVY', 'GW', 'HOBR']",Stevenson Trophy,2016-04-23,Final,361.4,"['HARV', 'PENN', 'NAVY']",Adams Cup and Clothier Points Trophy,2016-04-16,Final,351.3,"['CORN', 'SYRA', 'NAVY']",Goes Trophy,2017,2016,2015,2014,2013,348.9500000000001,2016,346.83076923076925,2015,347.95,2014,350.6,2013,2,320,4,348.9500000000001,374.1232694355697,370.4,2016-05-16,374.1232694355697,370.4,2016-05-16,374.0323628219486,370.25,2016-05-01,373.61971411554515,369.9,2016-04-23,373.6779889638261,369.9,2016-04-16
48,240,9849,2017-04-15,MHV,Final,RowData2017.csv,2,"['BATE', 'WESL']","Tufts, Bates, Wesleyan, UNH (2nd round)",2000.0,WESL,05:59.0,5,59.0,359.0,9849,9722,9503,9494,8900,8707,2017-04-08,Final,365.4,"['WPI', 'WESL', 'COLB', 'UMAS', 'HAML']",Class of 2003 cup,2017-03-25,Heat,360.2,"['DREX', 'BUCK', 'WESL', 'LASL', 'PITT']",35th Murphy Cup,2017-03-25,Final,358.4,"['DELA', 'BUCK', 'URI', 'UNC', 'WESL', 'LEHI']",35th Murphy Cup,2016-04-23,Final,351.9,"['HC', 'WESL', 'TRIN']",Holy Cross vs. Trinity,2016-04-16,Final,386.9,"['WILL', 'WESL']",Little Three Regatta,2017,2016,2015,2014,2013,370.1,2016,381.85,2015,376.45,2014,353.84,2013,2,7,4,370.1,375.8224258289706,371.7,2017-04-08,374.167536782155,370.8,2017-03-25,374.167536782155,370.8,2017-03-25,373.61971411554515,369.9,2016-04-23,373.6779889638261,369.9,2016-04-16
49,594,9899,2017-04-22,MHV,Final,RowData2017.csv,2,"['WPI', 'TRIN', 'COLB', 'ITHA', 'UNH']","WPI vs. Trinity, Ithaca, Conn College, U",2000.0,TRIN,06:05.1,6,5.1,365.1,9899,9737,9733,9720,8900,8706,2017-04-09,Final,376.4,"['TEMP#', 'MERC', 'BUCK', 'UNC', 'RUTG', 'TRIN']",The Knecht Cup,2017-04-09,Heat,377.6,"['STJO', 'MRST', 'URI', 'RUTG', 'MERC', 'TRIN', 'JAX']",The Knecht Cup,2017-04-08,Heat,379.0,"['ARMY', 'TRIN', 'URI', 'RUTG', 'BC', 'GMAS']",The Knecht Cup - Heats,2016-04-23,Final,358.4,"['HC', 'WESL', 'TRIN']",Holy Cross vs. Trinity,2016-04-16,Final,365.2,"['WPI', 'TRIN', 'ITHA', 'WASC', 'COLB', 'UNH']",Worcester Racing,2017,2016,2015,2014,2013,361.8,2016,372.9,2015,368.52,2014,346.76666666666665,2013,5,13,4,361.8,375.5286196707474,371.7,2017-04-09,375.5286196707474,371.7,2017-04-09,375.8224258289706,371.7,2017-04-08,373.61971411554515,369.9,2016-04-23,373.6779889638261,369.9,2016-04-16
